RUN	Year	DeltaBV	Sel	Var	Beta	DeltaBVRecruits	SelRecruits	VarRecruits	BetaRecruits
27	4	0.0611547	0.375463	0.861432	0.435859	0.211223	0.400765	0.697541	0.574539
27	5	0.472725	0.7218	1.02768	0.70236	0.433355	0.269762	1.24127	0.217327
27	6	0.265685	0.376163	1.26246	0.29796	0.1013	0.199278	1.22732	0.162368
27	7	-0.112122	-0.602048	0.918466	-0.655493	-0.036529	-0.565074	0.723544	-0.78098
27	8	0.0684532	0.130362	0.943919	0.138107	0.122122	-0.0795345	0.728918	-0.109113
27	9	0.209262	0.467492	0.88866	0.526064	0.154162	0.082298	0.603221	0.136431
28	0	0.0320704	0.0214352	0.997436	0.0214903	-0.137637	-0.0320003	0.997436	-0.0320826
28	1	-0.156161	0.0107505	1.0058	0.0106886	0.0745717	0.0278319	1.06031	0.0262488
28	2	0.2176	0.334824	0.953349	0.351208	0.299063	0.450756	0.783979	0.574959
28	3	-0.0132764	-0.0332771	0.886293	-0.0375464	0.11165	0.0222291	1.27091	0.0174908
28	4	0.372102	0.544889	1.10198	0.494462	0.114697	0.430191	1.00356	0.428666
28	5	0.10298	0.387337	1.01035	0.383368	-0.152609	0.217551	0.756744	0.287483
28	6	0.0335391	0.0182468	0.733017	0.0248927	0.207874	0.0625098	0.652609	0.0957845
28	7	0.1611	0.931189	1.12408	0.828401	0.34556	1.19439	1.49123	0.800944
28	8	0.193001	0.311991	0.861508	0.362145	0.184006	0.143153	0.852221	0.167976
28	9	0.165995	0.300034	0.839837	0.357253	0.23423	0.316259	0.854523	0.3701
29	0	0.0193784	0.0501416	0.829732	0.0604311	0.130983	0.176199	0.829732	0.212356
29	1	-0.0325877	-0.215188	0.812912	-0.264712	-0.0719827	-0.0722561	0.708551	-0.101977
29	2	0.310902	0.383084	0.805292	0.475708	0.615079	0.623412	0.687942	0.906198
29	3	0.333316	0.392099	0.887778	0.441664	-0.0912571	0.0234914	0.728027	0.0322672
29	4	-0.00414105	0.29956	0.930437	0.321957	0.0885526	0.24358	1.06183	0.229395
29	5	0.305545	0.442613	0.979044	0.452087	0.290796	0.741519	1.28224	0.578298
29	6	0.117235	0.302836	1.16911	0.259032	0.0618393	0.0161246	1.00726	0.0160084
29	7	0.170877	0.711489	1.24065	0.573482	0.306358	0.703534	1.08346	0.649342
29	8	0.199932	0.568142	1.0231	0.555315	0.154675	0.470903	1.0699	0.440135
29	9	0.0102743	-0.0704989	1.11647	-0.0631445	-0.08632	-0.111618	0.782974	-0.142557
30	0	0.0999022	0.275967	0.875843	0.315087	0.155867	0.479054	0.875843	0.546963
