ID Year Sex Age Mass BL BMI RelativeJulian Phi Rho Fitness StMass Mother A animal M2006 M2007 M2008 M2009 M2010 M2011 M2012 M2013 M2014 M2015 M2016 A2006 A2007 A2008 A2009 A2010 A2011 A2012 A2013 A2014 A2015 A2016 A1 A2 BL1 BL2 BMI1 BMI2 BMIPhi1 BMIPhi2 BMIRho1 BMIRho2 RJst RJ2st Ast BLst BMIst FitnessYear OS PhiZ RhoZ FitnessZ
CN06-060 2006 Male J 26.6666666666667 NA 178.850080488468 89.3333333333333 0 0 0 -0.520533336939407 CN06-052 40.7499213653221 CN06-060 26.6666666666667 NA NA NA NA NA NA NA NA NA NA 40.7499213653221 NA NA NA NA NA NA NA NA NA NA 40.7499213653221 NA NA NA 178.850080488468 NA NA 178.850080488468 178.850080488468 NA 0.239601246873798 0.0554369454842398 0.578020300881341 NA -1.99528962355905 0 NA 0 0 0
CN06-061 2006 Male A 37.2151553545004 NA 318.476913254175 57 0 3 3 0.730048930211776 NA 37.2151553545004 CN06-061 37.2151553545004 NA NA NA NA NA NA NA NA NA NA 37.2151553545004 NA NA NA NA NA NA NA NA NA NA 37.2151553545004 NA NA NA 318.476913254175 NA NA 318.476913254175 318.476913254175 NA -0.768268880384479 -0.862328158299617 -0.414276572685418 NA 0.544346073207325 1.85472972972973 38.2443050737779 0 0 0
CN06-062 2006 Female A 48.2151553545004 NA 416.703748654964 57 0 1 1 2.0341603859627 NA 48.2151553545004 CN06-062 48.2151553545004 NA NA NA NA NA NA NA NA NA NA 48.2151553545004 NA NA NA NA NA NA NA NA NA NA 48.2151553545004 NA NA NA 416.703748654964 NA NA 416.703748654964 416.703748654964 NA -0.768268880384479 -0.862328158299617 2.67369744760822 NA 2.33096811871938 0.618243243243243 38.6758715142058 0 0 0
CN06-063 2006 Male A 47.2151553545004 NA 378.066619691506 57 0 1 1 1.91560479907625 NA 47.2151553545004 CN06-063 47.2151553545004 NA NA NA NA NA NA NA NA NA NA 47.2151553545004 NA NA NA NA NA NA NA NA NA NA 47.2151553545004 NA NA NA 378.066619691506 NA NA 378.066619691506 378.066619691506 NA -0.768268880384479 -0.862328158299617 2.39297253667243 NA 1.62820755334283 0.618243243243243 38.1567749568118 0 0 0
CN06-064 2006 Male A 43.283545255134 NA 402.75855143955 70.5 0 14 14 1.44949045633718 NA 43.283545255134 CN06-064 43.283545255134 NA NA NA NA NA NA NA NA NA NA 43.283545255134 NA NA NA NA NA NA NA NA NA NA 43.283545255134 NA NA NA 402.75855143955 NA NA 402.75855143955 402.75855143955 NA -0.34745712621994 -0.528454812974213 1.28927164169356 NA 2.07732259840495 8.65540540540541 NA 0 0 0
CN06-065 2006 Male J 25.6 NA 203.195361619711 92.2 1 0 2 -0.646992629618284 CN06-F12 39.038244360348 CN06-065 25.6 NA NA NA NA NA NA NA NA NA NA 39.038244360348 NA NA NA NA NA NA NA NA NA NA 39.038244360348 NA NA NA 203.195361619711 NA NA 203.195361619711 203.195361619711 NA 0.328958804548244 0.156378822042442 0.0975099261091551 NA -1.55247971529117 1.23648648648649 NA 1 7 9
CN06-065 2007 Male A 39.4907510980091 0.115285714285714 342.523662170622 56.1428571428571 1 7 9 0.999833519099752 CN06-F12 39.4907510980091 CN06-065 NA 39.4907510980091 NA NA NA NA NA NA NA NA NA NA 39.4907510980091 NA NA NA NA NA NA NA NA NA 39.4907510980091 NA 0.115285714285714 NA 342.523662170622 NA 342.523662170622 NA 342.523662170622 NA -0.7949870869981 -0.881139429616871 0.224539839736915 0.793676048622975 0.981726057625223 5.79 37.9838890013955 1 2 4
CN06-065 2008 Male A 44.5201338465913 0.121 367.929299714642 55.625 0 2 2 1.59609494253449 CN06-F12 44.5201338465913 CN06-065 NA NA 44.5201338465913 NA NA NA NA NA NA NA NA NA NA 44.5201338465913 NA NA NA NA NA NA NA NA NA 44.5201338465913 0.121 NA 367.929299714642 NA 367.929299714642 NA NA 367.929299714642 -0.811129336827163 -0.892366454646023 1.63641286389462 1.289061577238 1.44382250948821 1.39 37.2703577350903 0 0 0
CN06-066 2006 Male J 22 NA 223.363686585227 57 0 0 0 -1.0737927424095 CN06-F13 38.7310076440178 CN06-066 22 NA NA NA NA NA NA NA NA NA NA 38.7310076440178 NA NA NA NA NA NA NA NA NA NA 38.7310076440178 NA NA NA 223.363686585227 NA NA 223.363686585227 223.363686585227 NA -0.768268880384479 -0.862328158299617 0.011260926281156 NA -1.18564336290927 0 NA 0 0 0
CN06-067 2006 Male J 22 NA 201.750079624699 63.5 0 0 0 -1.0737927424095 CN06-F13 38.2325206169674 CN06-067 22 NA NA NA NA NA NA NA NA NA NA 38.2325206169674 NA NA NA NA NA NA NA NA NA NA 38.2325206169674 NA NA NA 201.750079624699 NA NA 201.750079624699 201.750079624699 NA -0.565655813564516 -0.710400025996859 -0.128676799990213 NA -1.57876756894882 0 NA 0 0 0
CN06-068 2006 Male J 23 NA 220.662851449339 57 0 0 0 -0.955237155523048 CN06-104 38.9633948830261 CN06-068 23 NA NA NA NA NA NA NA NA NA NA 38.9633948830261 NA NA NA NA NA NA NA NA NA NA 38.9633948830261 NA NA NA 220.662851449339 NA NA 220.662851449339 220.662851449339 NA -0.768268880384479 -0.862328158299617 0.0764978132543732 NA -1.2347681420532 0 NA 0 0 0
CN06-069 2006 Male J 19 NA 176.458882126993 70 0 0 0 -1.42945950306884 CN06-053 39.1189880538457 CN06-069 19 NA NA NA NA NA NA NA NA NA NA 39.1189880538457 NA NA NA NA NA NA NA NA NA NA 39.1189880538457 NA NA NA 176.458882126993 NA NA 176.458882126993 176.458882126993 NA -0.363042746744553 -0.542081306806666 0.120176692274922 NA -2.03878250094202 0 NA 0 0 0
CN06-070 2006 Male J NA NA NA 70 0 0 0 NA CN06-053 NA CN06-070 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.363042746744553 -0.542081306806666 NA NA NA 0 NA 0 0 0
CN06-071 2006 Female A 39.499980227989 NA 368.883117722898 80.6666666666667 0 4 4 1.00092768402097 CN05-F2 39.499980227989 CN06-071 39.499980227989 NA NA NA NA NA NA NA NA NA NA 39.499980227989 NA NA NA NA NA NA NA NA NA NA 39.499980227989 NA NA NA 368.883117722898 NA NA 368.883117722898 368.883117722898 NA -0.0305495088861521 -0.230347646399233 0.227130686428533 NA 1.46117125409556 2.47297297297297 39.0937406443993 0 0 0
CN06-073 2006 Male J 26.75 NA 218.243834405576 95.5 0 0 0 -0.51065370469887 CN06-050 36.5936275331899 CN06-073 26.75 NA NA NA NA NA NA NA NA NA NA 36.5936275331899 NA NA NA NA NA NA NA NA NA NA 36.5936275331899 NA NA NA 218.243834405576 NA NA 218.243834405576 218.243834405576 NA 0.431823900010686 0.276526673213398 -0.588754914966925 NA -1.27876700612352 0 NA 0 0 0
CN06-074 2006 Male J 26 NA 246.728765727654 75 0 0 0 -0.599570394863705 CN06-076 38.5768826380782 CN06-074 26 NA NA NA NA NA NA NA NA NA NA 38.5768826380782 NA NA NA NA NA NA NA NA NA NA 38.5768826380782 NA NA NA 246.728765727654 NA NA 246.728765727654 246.728765727654 NA -0.207186541498428 -0.401452011026903 -0.032005802284215 NA -0.760662090524119 0 NA 0 0 0
CN06-075 2006 Male J 27 NA 261.922461225882 75.5 0 0 0 -0.481014807977258 CN06-076 38.7378397320259 CN06-075 27 NA NA NA NA NA NA NA NA NA NA 38.7378397320259 NA NA NA NA NA NA NA NA NA NA 38.7378397320259 NA NA NA 261.922461225882 NA NA 261.922461225882 261.922461225882 NA -0.191600920973815 -0.386855659982175 0.0131788635787342 NA -0.484307963679134 0 NA 0 0 0
CN06-076 2006 Female A 35.2820386072914 NA 306.923270454763 75.5 0 4 4 0.50086713972639 NA 35.2820386072914 CN06-076 35.2820386072914 NA NA NA NA NA NA NA NA NA NA 35.2820386072914 NA NA NA NA NA NA NA NA NA NA 35.2820386072914 NA NA NA 306.923270454763 NA NA 306.923270454763 306.923270454763 NA -0.191600920973815 -0.386855659982175 -0.956950599374145 NA 0.334199906457907 2.47297297297297 38.0143128932422 0 0 0
CN06-077 2006 Female A 47.0791053644476 NA 346.40651518056 95.75 0 4 4 1.89947531265964 NA 47.0791053644476 CN06-077 47.0791053644476 NA NA NA NA NA NA NA NA NA NA 47.0791053644476 NA NA NA NA NA NA NA NA NA NA 47.0791053644476 NA NA NA 346.40651518056 NA NA 346.40651518056 346.40651518056 NA 0.439616710272993 0.285800932805771 2.35477991533204 NA 1.05235024864932 2.47297297297297 38.6141675587265 0 0 0
CN06-078 2006 Female J 23 NA 220.791442489618 76.5 0 0 0 -0.955237155523048 CN06-071 38.9214869885708 CN06-078 23 NA NA NA NA NA NA NA NA NA NA 38.9214869885708 NA NA NA NA NA NA NA NA NA NA 38.9214869885708 NA NA NA 220.791442489618 NA NA 220.791442489618 220.791442489618 NA -0.16042967992459 -0.357372000729039 0.064733223315903 NA -1.23242923348021 0 NA 0 0 0
CN06-079 2006 Male J NA NA NA 75 0 0 0 NA CN06-108 NA CN06-079 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -0.207186541498428 -0.401452011026903 NA NA NA 0 NA 0 0 0
CN06-080 2006 Female A 39.3363895359168 NA 367.650603526788 106.333333333333 0 1 1 0.981533093513188 CN05-F4 39.3363895359168 CN06-080 39.3363895359168 NA NA NA NA NA NA NA NA NA NA 39.3363895359168 NA NA NA NA NA NA NA NA NA NA 39.3363895359168 NA NA NA 367.650603526788 NA NA 367.650603526788 367.650603526788 NA 0.769512344710625 0.700650620236543 0.18120670396664 NA 1.43875337790937 0.618243243243243 38.6309406144815 0 0 0
CN06-081 2006 Female A 45.0840898295547 NA 434.444340078754 104 0 7 7 1.66295507507283 NA 45.0840898295547 CN06-081 45.0840898295547 NA NA NA NA NA NA NA NA NA NA 45.0840898295547 NA NA NA NA NA NA NA NA NA NA 45.0840898295547 NA NA NA 434.444340078754 NA NA 434.444340078754 434.444340078754 NA 0.696779448929099 0.605453746756204 1.79472935698372 NA 2.65364706494459 4.3277027027027 NA 0 0 0
CN06-082 2006 Male J 26.5 NA 256.218333640256 75.5 0 0 0 -0.540292601420481 CN06-094 38.5767435281557 CN06-082 26.5 NA NA NA NA NA NA NA NA NA NA 38.5767435281557 NA NA NA NA NA NA NA NA NA NA 38.5767435281557 NA NA NA 256.218333640256 NA NA 256.218333640256 256.218333640256 NA -0.191600920973815 -0.386855659982175 -0.0320448539048192 NA -0.58805883841016 0 NA 0 0 0
CN06-083 2006 Female A 35.2738080798629 NA 317.44970788234 75 0 1 1 0.499891364716714 CN05-F5 35.2738080798629 CN06-083 35.2738080798629 NA NA NA NA NA NA NA NA NA NA 35.2738080798629 NA NA NA NA NA NA NA NA NA NA 35.2738080798629 NA NA NA 317.44970788234 NA NA 317.44970788234 317.44970788234 NA -0.207186541498428 -0.401452011026903 -0.959261113453478 NA 0.525662505167076 0.618243243243243 38.141474041429 0 0 0
CN06-084 2006 Female A 41.0916468802334 NA 478.557988546144 98.6 0 3 3 1.18962865810539 NA 41.0916468802334 CN06-084 41.0916468802334 NA NA NA NA NA NA NA NA NA NA 41.0916468802334 NA NA NA NA NA NA NA NA NA NA 41.0916468802334 NA NA NA 478.557988546144 NA NA 478.557988546144 478.557988546144 NA 0.528454747263284 0.393241229852904 0.67395116561929 NA 3.45601860158452 1.85472972972973 37.8667133382962 0 0 0
CN06-085 2006 Male A 37.0254394620712 NA 281.979014229935 95.3333333333333 0 6 6 0.70755705124314 NA 37.0254394620712 CN06-085 37.0254394620712 NA NA NA NA NA NA NA NA NA NA 37.0254394620712 NA NA NA NA NA NA NA NA NA NA 37.0254394620712 NA NA NA 281.979014229935 NA NA 281.979014229935 281.979014229935 NA 0.426628693169149 0.270357303724209 -0.467534549690722 NA -0.119504602074209 3.70945945945946 37.9309464231202 0 0 0
CN06-086 2006 Male A 39.3195930234759 NA 328.298827403297 99.6666666666667 0 8 8 0.979541773123111 NA 39.3195930234759 CN06-086 39.3195930234759 NA NA NA NA NA NA NA NA NA NA 39.3195930234759 NA NA NA NA NA NA NA NA NA NA 39.3195930234759 NA NA NA 328.298827403297 NA NA 328.298827403297 328.298827403297 NA 0.561704071049124 0.434263172598555 0.176491504507635 NA 0.722994283508998 4.94594594594595 NA 0 0 0
CN06-087 2007 Male A 34.0715679717784 0.115428571428571 295.152319892706 39.4285714285714 0 1 1 0.357359083124342 CN06-040 34.0715679717784 CN06-087 NA 34.0715679717784 NA NA NA NA NA NA NA NA NA NA 34.0715679717784 NA NA NA NA NA NA NA NA NA 34.0715679717784 NA 0.115428571428571 NA 295.152319892706 NA 295.152319892706 NA 295.152319892706 NA -1.31599211596372 -1.19099099523459 -1.2967598607189 0.80606068683835 0.120101186031916 0.643333333333333 38.4529195953275 0 0 0
CN06-087 2006 Male J 27.2 NA 241.983981771353 102.2 1 0 2 -0.457303690599968 CN06-040 33.1781605519182 CN06-087 27.2 NA NA NA NA NA NA NA NA NA NA 33.1781605519182 NA NA NA NA NA NA NA NA NA NA 33.1781605519182 NA NA NA 241.983981771353 NA NA 241.983981771353 241.983981771353 NA 0.640671215040495 0.533459306174663 -1.54756157908854 NA -0.846963716581098 1.23648648648649 NA 1 1 3
CN06-088 2006 Female A 44.1727907302141 NA 373.997717374796 81.75 0 5 5 1.55491547552142 CN05-F6 44.1727907302141 CN06-088 44.1727907302141 NA NA NA NA NA NA NA NA NA NA 44.1727907302141 NA NA NA NA NA NA NA NA NA NA 44.1727907302141 NA NA NA 373.997717374796 NA NA 373.997717374796 373.997717374796 NA 0.00321933558384163 -0.196218101694522 1.53890499848548 NA 1.55419936046553 3.09121621621622 37.5216394583055 0 0 0
CN06-089 2007 Female A 43.3543924109704 0.1166 362.448390515646 68.8571428571429 1 7 9 1.4578897824766 CN06-021 43.3543924109704 CN06-089 NA 43.3543924109704 NA NA NA NA NA NA NA NA NA NA 43.3543924109704 NA NA NA NA NA NA NA NA NA 43.3543924109704 NA 0.1166 NA 362.448390515646 NA 362.448390515646 NA 362.448390515646 NA -0.398667022229381 -0.57286338714399 1.30916020320579 0.90761472020443 1.34413169521714 5.79 38.9108897838554 1 3 5
CN06-089 2006 Female J 29.3333333333333 NA 252.221629328627 97.5 1 0 2 -0.204385105242214 CN06-021 39.0178374939761 CN06-089 29.3333333333333 NA NA NA NA NA NA NA NA NA NA 39.0178374939761 NA NA NA NA NA NA NA NA NA NA 39.0178374939761 NA NA NA 252.221629328627 NA NA 252.221629328627 252.221629328627 NA 0.494166382109137 0.351399650000969 0.091781210364425 NA -0.660753840783131 1.23648648648649 NA 1 7 9
CN06-089 2008 Female A 44.2286321011769 0.116 386.33289583482 73.8181818181818 0 3 3 1.56153578202846 CN06-021 44.2286321011769 CN06-089 NA NA 44.2286321011769 NA NA NA NA NA NA NA NA NA NA 44.2286321011769 NA NA NA NA NA NA NA NA NA 44.2286321011769 0.116 NA 386.33289583482 NA 386.33289583482 NA NA 386.33289583482 -0.244025280920239 -0.43556693885237 1.55458106237553 0.855599239699853 1.77856067356375 2.085 NA 0 0 0
CN06-090 2006 Female J 25.3333333333333 NA 240.863391806856 81.3333333333333 0 0 0 -0.678607452788003 CN06-021 37.3521265258175 CN06-090 25.3333333333333 NA NA NA NA NA NA NA NA NA NA 37.3521265258175 NA NA NA NA NA NA NA NA NA NA 37.3521265258175 NA NA NA 240.863391806856 NA NA 240.863391806856 240.863391806856 NA -0.0097686815200023 -0.20939873061411 -0.375825352816659 NA -0.867345832388677 0 NA 0 0 0
CN06-092 2006 Female J 26 NA 291.024956917647 106.25 1 0 2 -0.599570394863705 CN06-F5 36.764357047857 CN06-092 26 NA NA NA NA NA NA NA NA NA NA 36.764357047857 NA NA NA NA NA NA NA NA NA NA 36.764357047857 NA NA NA 291.024956917647 NA NA 291.024956917647 291.024956917647 NA 0.766914741289856 0.6972143622525 -0.540826887167895 NA 0.0450296676328561 1.23648648648649 NA 1 1 3
CN06-092 2007 Female A 40.4469577571773 0.115888888888889 349.817470055862 58.1 0 1 1 1.11319716076216 CN06-F5 40.4469577571773 CN06-092 NA 40.4469577571773 NA NA NA NA NA NA NA NA NA NA 40.4469577571773 NA NA NA NA NA NA NA NA NA 40.4469577571773 NA 0.115888888888889 NA 349.817470055862 NA 349.817470055862 NA 349.817470055862 NA -0.733980515230331 -0.837769433970409 0.4929708689681 0.845966743310116 1.11439120875555 0.643333333333333 39.0636923051042 0 0 0
CN06-094 2006 Female A 37.3642598136902 NA 332.166829058475 104.5 1 5 7 0.747726096878407 CN05-F4 37.3642598136902 CN06-094 37.3642598136902 NA NA NA NA NA NA NA NA NA NA 37.3642598136902 NA NA NA NA NA NA NA NA NA NA 37.3642598136902 NA NA NA 332.166829058475 NA NA 332.166829058475 332.166829058475 NA 0.712365069453712 0.625675269632122 -0.372419236659237 NA 0.793348347151801 4.3277027027027 38.3830805156587 1 0 2
CN06-094 2007 Female A 40.4486812881457 0.118 342.785434645302 21 0 0 0 1.11340149498764 CN05-F4 40.4486812881457 CN06-094 NA 40.4486812881457 NA NA NA NA NA NA NA NA NA NA 40.4486812881457 NA NA NA NA NA NA NA NA NA 40.4486812881457 NA 0.118 NA 342.785434645302 NA 342.785434645302 NA 342.785434645302 NA -1.89043355815658 -1.40699996871283 0.493454707045701 1.02898417471511 0.986487368241246 0 NA 0 0 0
CN06-095 2006 Female A 41.3312237985638 NA 396.99353339734 90.5 0 0 0 1.2180318402625 CN05-F5 41.3312237985638 CN06-095 41.3312237985638 NA NA NA NA NA NA NA NA NA NA 41.3312237985638 NA NA NA NA NA NA NA NA NA NA 41.3312237985638 NA NA NA 396.99353339734 NA NA 396.99353339734 396.99353339734 NA 0.275967694764561 0.0961332317303915 0.741206374679884 NA 1.97246420319185 0 NA 0 0 0
CN06-096 2006 Female J 26 NA 241.470049226411 76 0 0 0 -0.599570394863705 CN06-080 38.6309406144815 CN06-096 26 NA NA NA NA NA NA NA NA NA NA 38.6309406144815 NA NA NA NA NA NA NA NA NA NA 38.6309406144815 NA NA NA 241.470049226411 NA NA 241.470049226411 241.470049226411 NA -0.176015300449203 -0.372162323216221 -0.0168303816730299 NA -0.856311500320166 0 NA 0 0 0
CN06-098 2006 Male J 21 NA 206.01065283017 76 0 0 0 -1.19234832929594 CN06-077 38.4924022270826 CN06-098 21 NA NA NA NA NA NA NA NA NA NA 38.4924022270826 NA NA NA NA NA NA NA NA NA NA 38.4924022270826 NA NA NA 206.01065283017 NA NA 206.01065283017 206.01065283017 NA -0.176015300449203 -0.372162323216221 -0.0557215581367742 NA -1.5012731247437 0 NA 0 0 0
CN06-100 2006 Male J 27 NA NA 90.25 0 0 0 -0.481014807977258 CN06-F14 38.1473955430135 CN06-100 27 NA NA NA NA NA NA NA NA NA NA 38.1473955430135 NA NA NA NA NA NA NA NA NA NA 38.1473955430135 NA NA NA NA NA NA NA NA NA 0.268174884502255 0.0873681471744632 -0.152573528794322 NA NA 0 NA 0 0 0
CN06-102 2006 Female J 24.5 NA 225.996570988711 90.25 0 0 0 -0.777403775193376 CN06-088 34.9621630792452 CN06-102 24.5 NA NA NA NA NA NA NA NA NA NA 34.9621630792452 NA NA NA NA NA NA NA NA NA NA 34.9621630792452 NA NA NA 225.996570988711 NA NA 225.996570988711 225.996570988711 NA 0.268174884502255 0.0873681471744632 -1.04674762849545 NA -1.13775452174529 0 NA 0 0 0
CN06-104 2006 Female A 39.9075599146974 NA 412.494243538404 104.666666666667 1 8 10 1.04924853298168 NA 39.9075599146974 CN06-104 39.9075599146974 NA NA NA NA NA NA NA NA NA NA 39.9075599146974 NA NA NA NA NA NA NA NA NA NA 39.9075599146974 NA NA NA 412.494243538404 NA NA 412.494243538404 412.494243538404 NA 0.71756027629525 0.632437329639922 0.341548457678993 NA 2.25440253853698 6.18243243243243 40.3025185309216 1 5 7
CN06-104 2007 Female A 44.7782711380083 0.1197 374.440058749268 71.7 0 5 5 1.62669856061571 NA 44.7782711380083 CN06-104 NA 44.7782711380083 NA NA NA NA NA NA NA NA NA NA 44.7782711380083 NA NA NA NA NA NA NA NA NA 44.7782711380083 NA 0.1197 NA 374.440058749268 NA 374.440058749268 NA 374.440058749268 NA -0.31005163696087 -0.495355526033718 1.70887843203686 1.17636136947808 1.56224499125521 3.21666666666667 39.6483621060431 0 0 0
CN06-105 2006 Female J 27 NA 213.210791740444 102 0 0 0 -0.481014807977258 CN06-104 44.9249533871181 CN06-105 27 NA NA NA NA NA NA NA NA NA NA 44.9249533871181 NA NA NA NA NA NA NA NA NA NA 44.9249533871181 NA NA NA 213.210791740444 NA NA 213.210791740444 213.210791740444 NA 0.634436966830649 0.525537512464807 1.75005579335408 NA -1.37031169393554 0 NA 0 0 0
CN06-106 2006 Male J 26 NA 215.820683917321 86 1 0 2 -0.599570394863705 CN06-104 40.5601220192086 CN06-106 26 NA NA NA NA NA NA NA NA NA NA 40.5601220192086 NA NA NA NA NA NA NA NA NA NA 40.5601220192086 NA NA NA 215.820683917321 NA NA 215.820683917321 215.820683917321 NA 0.135697110043048 -0.0579285864393701 0.524738896347958 NA -1.32284105232735 1.23648648648649 NA 1 4 6
CN06-106 2007 Male A 42.4113023731567 0.122 347.516060991248 35 0 4 4 1.34608118955684 CN06-104 42.4113023731567 CN06-106 NA 42.4113023731567 NA NA NA NA NA NA NA NA NA NA 42.4113023731567 NA NA NA NA NA NA NA NA NA 42.4113023731567 NA 0.122 NA 347.516060991248 NA 347.516060991248 NA 347.516060991248 NA -1.45403618346743 -1.25492635782823 1.04441133633612 1.37575404474563 1.07253148525124 2.57333333333333 37.9051371199418 0 0 0
CN06-107 2006 Male J 26.5 NA 250.042490775569 77.5 0 0 0 -0.540292601420481 CN06-108 38.3984249946896 CN06-107 26.5 NA NA NA NA NA NA NA NA NA NA 38.3984249946896 NA NA NA NA NA NA NA NA NA NA 38.3984249946896 NA NA NA 250.042490775569 NA NA 250.042490775569 250.042490775569 NA -0.129258438875365 -0.327500398590993 -0.0821033083302912 NA -0.700389618147151 0 NA 0 0 0
CN06-108 2006 Female A 43.3096202363581 NA 405.659802581685 108.357142857143 0 6 6 1.45258179103925 NA 43.3096202363581 CN06-108 43.3096202363581 NA NA NA NA NA NA NA NA NA NA 43.3096202363581 NA NA NA NA NA NA NA NA NA NA 43.3096202363581 NA NA NA 405.659802581685 NA NA 405.659802581685 405.659802581685 NA 0.832596999215009 0.784929782488417 1.29659153847535 NA 2.13009269151602 3.70945945945946 NA 0 0 0
CN06-109 2006 Female J 28.1666666666667 NA 270.971315782713 102.5 1 0 2 -0.342699956609735 CN06-F14 32.8544868667216 CN06-109 28.1666666666667 NA NA NA NA NA NA NA NA NA NA 32.8544868667216 NA NA NA NA NA NA NA NA NA NA 32.8544868667216 NA NA NA 270.971315782713 NA NA 270.971315782713 270.971315782713 NA 0.650022587355262 0.545371092455815 -1.63842484553761 NA -0.319720730751381 1.23648648648649 NA 1 1 3
CN06-109 2007 Female A 46.5086561655318 0.115 404.42309709158 20 0 1 1 1.83184537309327 CN06-F14 46.5086561655318 CN06-109 NA 46.5086561655318 NA NA NA NA NA NA NA NA NA NA 46.5086561655318 NA NA NA NA NA NA NA NA NA 46.5086561655318 NA 0.115 NA 404.42309709158 NA 404.42309709158 NA 404.42309709158 NA -1.92160479920581 -1.41495279785347 2.194640614773 0.768906772192223 2.10759858098695 0.643333333333333 39.7548617937413 0 0 0
CN06-110 2006 Female J 29.5714285714286 NA 236.430820606041 106.571428571429 1 0 2 -0.176157584554964 CN06-F14 36.3758726779058 CN06-110 29.5714285714286 NA NA NA NA NA NA NA NA NA NA 36.3758726779058 NA NA NA NA NA NA NA NA NA NA 36.3758726779058 NA NA NA 236.430820606041 NA NA 236.430820606041 236.430820606041 NA 0.776934068769964 0.710483344944203 -0.649884127322391 NA -0.947968702843222 1.23648648648649 NA 1 4 6
CN06-110 2007 Female A 46.5086561655318 0.114 407.9706681187 20 0 4 4 1.83184537309327 CN06-F14 46.5086561655318 CN06-110 NA 46.5086561655318 NA NA NA NA NA NA NA NA NA NA 46.5086561655318 NA NA NA NA NA NA NA NA NA 46.5086561655318 NA 0.114 NA 407.9706681187 NA 407.9706681187 NA 407.9706681187 NA -1.92160479920581 -1.41495279785347 2.194640614773 0.682214304684593 2.1721244163069 2.57333333333333 42.0354711543854 0 0 0
CN06-111 2006 Female J 27 NA 225.996570988711 103 0 0 0 -0.481014807977258 CN06-104 36.5930264197545 CN06-111 27 NA NA NA NA NA NA NA NA NA NA 36.5930264197545 NA NA NA NA NA NA NA NA NA NA 36.5930264197545 NA NA NA 225.996570988711 NA NA 225.996570988711 225.996570988711 NA 0.665608207879874 0.565301658168051 -0.58892366248254 NA -1.13775452174529 0 NA 0 0 0
CN06-113 2006 Male J 22 NA 222.070116194204 84 0 0 0 -1.0737927424095 CN06-088 38.3437833838602 CN06-113 22 NA NA NA NA NA NA NA NA NA NA 38.3437833838602 NA NA NA NA NA NA NA NA NA NA 38.3437833838602 NA NA NA 222.070116194204 NA NA 222.070116194204 222.070116194204 NA 0.073354627944598 -0.123878876874018 -0.0974425696637622 NA -1.20917177414836 0 NA 0 0 0
CN06-114 2006 Male A 35.9726832377016 NA 326.299831609623 84 0 0 0 0.58274691921465 NA 35.9726832377016 CN06-114 35.9726832377016 NA NA NA NA NA NA NA NA NA NA 35.9726832377016 NA NA NA NA NA NA NA NA NA NA 35.9726832377016 NA NA NA 326.299831609623 NA NA 326.299831609623 326.299831609623 NA 0.073354627944598 -0.123878876874018 -0.763069447013952 NA 0.68663507536296 0 NA 0 0 0
