RUN	Year	DeltaBV	Sel	Var	Beta	DeltaBVRecruits	SelRecruits	VarRecruits	BetaRecruits
27	7	-3.93168	-4.01651	14.9044	-0.269485	-3.18945	-3.55298	10.0985	-0.351832
27	8	0.258464	0.157684	6.94075	0.0227186	1.1813	0.588517	2.97451	0.197853
27	9	1.46273	1.62317	5.99638	0.270692	0.734657	0.757173	5.14064	0.147292
28	0	0.330012	0.372313	9.95167	0.0374121	1.58155	1.33103	9.95167	0.133749
28	1	0.799761	0.904096	9.88108	0.0914977	1.05438	0.174636	10.7832	0.0161952
28	2	3.12921	3.04107	13.2394	0.229699	2.61009	2.10818	9.76607	0.215868
28	3	-0.773235	-0.705106	11.5741	-0.0609212	-0.866216	-1.48975	9.60459	-0.155108
28	4	3.49209	3.6701	7.97713	0.460078	2.22493	2.77852	8.33604	0.333315
28	5	0.957886	0.936514	12.4918	0.07497	0.649714	0.472697	10.9907	0.043009
28	6	2.27879	2.07795	10.5196	0.197531	3.68296	1.66768	19.3299	0.0862747
28	7	3.13383	3.24512	10.9598	0.296092	2.76308	3.03877	27.5646	0.110242
28	8	2.10341	1.9358	7.93883	0.243839	2.54881	1.96247	4.3186	0.454422
28	9	1.74363	1.69694	7.37081	0.230225	0.899703	0.780763	4.54371	0.171834
29	0	0.581993	0.438625	9.71224	0.0451621	2.50609	1.5475	9.71224	0.159335
29	1	0.848496	1.09153	9.8529	0.110783	-0.291152	-0.586921	6.77232	-0.0866647
29	2	3.60408	3.36985	8.5637	0.393503	4.79774	3.70498	9.02387	0.410576
29	3	3.2982	3.23658	11.707	0.276465	0.698372	0.712376	5.83323	0.122124
29	4	1.02258	0.956256	7.85589	0.121725	2.13535	1.92175	8.92899	0.215225
29	5	2.35451	1.86652	9.77835	0.190883	1.70965	0.612606	12.6728	0.0483403
29	6	0.46799	-0.348713	12.6646	-0.0275344	-0.497472	-0.970272	29.2366	-0.0331869
29	7	-0.358312	-0.44534	23.2744	-0.0191343	0.698225	0.703225	21.2603	0.0330769
29	8	1.6155	1.95343	8.80179	0.221936	2.4442	2.52719	8.27633	0.305351
29	9	0.735598	0.537974	8.67323	0.062027	-0.669861	-0.422828	8.11079	-0.0521316
30	0	2.18512	2.32507	9.75963	0.238233	3.43371	3.55133	9.75963	0.363879
30	1	1.29095	1.35217	12.1596	0.111202	1.12648	0.390905	9.61048	0.0406749
30	2	2.64204	2.62289	8.98684	0.291859	2.53236	2.08382	11.2713	0.184877
30	3	2.09074	2.00846	11.1032	0.180891	1.29459	1.13163	16.65	0.0679657
30	4	0.341342	0.623454	9.60618	0.0649014	-0.45329	-0.222243	14.7319	-0.0150858
30	5	2.32532	2.30775	12.4671	0.185107	1.57561	2.16438	29.8502	0.0725083
30	6	3.96967	4.00449	29.8442	0.13418	2.97806	4.01428	60.1606	0.0667261
